research_no,id,hotel_name,prefecture,station,jalan_url,jalan_hotel_name,verification_status,live_h1,live_title,name_similarity,prefecture_on_page,audit_status,error
473,stage-158-2,ホテルフジタ福井,福井県,福井,https://www.jalan.net/yad382628/,ホテルフジタ福井,verified,ホテルフジタ福井の施設概要,ホテルフジタ福井 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
474,stage-158-3,ドーミーインPREMIUM福井,福井県,福井,https://www.jalan.net/yad373624/,天然温泉 羽二重の湯 ドーミーインPREMIUM福井,verified,天然温泉 羽二重の湯 ドーミーインPREMIUM福井の施設概要,天然温泉 羽二重の湯 ドーミーインPREMIUM福井 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
475,stage-159-1,コートヤード・バイ・マリオット福井,福井県,福井,https://www.jalan.net/yad361196/,コートヤード・バイ・マリオット福井,verified,コートヤード・バイ・マリオット福井の施設概要,コートヤード・バイ・マリオット福井 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
476,stage-159-2,ホテルフジタ福井,福井県,福井,https://www.jalan.net/yad382628/,ホテルフジタ福井,verified,ホテルフジタ福井の施設概要,ホテルフジタ福井 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
477,stage-159-3,ドーミーインPREMIUM福井,福井県,福井,https://www.jalan.net/yad373624/,天然温泉 羽二重の湯 ドーミーインPREMIUM福井,verified,天然温泉 羽二重の湯 ドーミーインPREMIUM福井の施設概要,天然温泉 羽二重の湯 ドーミーインPREMIUM福井 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
478,stage-160-1,天然温泉 勝運の湯 ドーミーイン甲府丸の内,山梨県,甲府,https://www.jalan.net/yad359575/,天然温泉 勝運の湯 ドーミーイン甲府 丸の内,verified,天然温泉 勝運の湯 ドーミーイン甲府 丸の内の施設概要,天然温泉 勝運の湯 ドーミーイン甲府 丸の内 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
479,stage-160-2,東横INN甲府駅南口2,山梨県,甲府,https://www.jalan.net/yad309094/,東横ＩＮＮ甲府駅南口Ⅱ,verified_fuzzy,東横ＩＮＮ甲府駅南口Ⅱの施設概要,東横ＩＮＮ甲府駅南口Ⅱ - 宿泊予約は＜じゃらんnet＞,0.7143,True,review_name,
480,stage-160-3,古名屋ホテル,山梨県,甲府,https://www.jalan.net/yad324167/,古名屋ホテル,verified,古名屋ホテルの施設概要,古名屋ホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
481,stage-161-1,河口湖ホテル,山梨県,河口湖,https://www.jalan.net/yad362240/,河口湖ホテル,verified,河口湖ホテルの施設概要,河口湖ホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
482,stage-161-2,東横INN富士河口湖大橋,山梨県,河口湖,https://www.jalan.net/yad372158/,東横ＩＮＮ富士河口湖大橋,verified,東横ＩＮＮ富士河口湖大橋の施設概要,東横ＩＮＮ富士河口湖大橋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
483,stage-161-3,ホテルルートイン河口湖,山梨県,河口湖,https://www.jalan.net/yad325352/,河口湖天然温泉 ホテルルートイン河口湖,verified,河口湖天然温泉 ホテルルートイン河口湖の施設概要,河口湖天然温泉 ホテルルートイン河口湖 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
484,stage-162-1,いろはグランホテル松本駅前,長野県,松本,https://www.jalan.net/yad315575/,いろはグランホテル松本駅前,verified,いろはグランホテル松本駅前の施設概要,いろはグランホテル松本駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
485,stage-162-2,リッチモンドホテル松本,長野県,松本,https://www.jalan.net/yad327177/,リッチモンドホテル松本,verified,リッチモンドホテル松本の施設概要,リッチモンドホテル松本 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
486,stage-162-3,プレミアホテル-CABIN-松本,長野県,松本,,,closed_no_current_link,,,,,no_url,
487,stage-163-1,いろはグランホテル松本駅前,長野県,松本,https://www.jalan.net/yad315575/,いろはグランホテル松本駅前,verified,いろはグランホテル松本駅前の施設概要,いろはグランホテル松本駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
488,stage-163-2,リッチモンドホテル松本,長野県,松本,https://www.jalan.net/yad327177/,リッチモンドホテル松本,verified,リッチモンドホテル松本の施設概要,リッチモンドホテル松本 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
489,stage-163-3,プレミアホテル-CABIN-松本,長野県,松本,,,closed_no_current_link,,,,,no_url,
490,stage-164-1,ホテルメトロポリタン長野,長野県,長野,https://www.jalan.net/yad314560/,ホテルメトロポリタン長野,verified,ホテルメトロポリタン長野の施設概要,ホテルメトロポリタン長野 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
491,stage-164-2,長野東急REIホテル,長野県,長野,https://www.jalan.net/yad350498/,長野東急REIホテル,verified,長野東急REIホテルの施設概要,長野東急REIホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
492,stage-164-3,チサングランド長野,長野県,長野,https://www.jalan.net/yad324498/,チサングランド長野,verified,チサングランド長野の施設概要,チサングランド長野 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
493,stage-165-1,西鉄ホテル クルーム名古屋,愛知県,久屋大通,https://www.jalan.net/yad391346/,西鉄ホテル クルーム名古屋,verified,西鉄ホテル クルーム名古屋の施設概要,西鉄ホテル クルーム名古屋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
494,stage-165-2,ベッセルイン栄駅前,愛知県,栄,https://www.jalan.net/yad387545/,ベッセルイン栄駅前,verified,ベッセルイン栄駅前の施設概要,ベッセルイン栄駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
495,stage-165-3,ホテルマイステイズ名古屋錦,愛知県,栄,https://www.jalan.net/yad321267/,ホテルマイステイズ名古屋錦,verified,ホテルマイステイズ名古屋錦の施設概要,ホテルマイステイズ名古屋錦 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
496,stage-166-1,リッチモンドホテル名古屋納屋橋,愛知県,伏見,https://www.jalan.net/yad349602/,リッチモンドホテル名古屋納屋橋,verified,リッチモンドホテル名古屋納屋橋の施設概要,リッチモンドホテル名古屋納屋橋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
497,stage-166-2,ホテルJALシティ名古屋 錦,愛知県,伏見,https://www.jalan.net/yad391804/,ホテルＪＡＬシティ名古屋 錦,verified,ホテルＪＡＬシティ名古屋 錦の施設概要,ホテルＪＡＬシティ名古屋 錦 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
498,stage-166-3,名古屋クラウンホテル,愛知県,伏見,https://www.jalan.net/yad334176/,都心の天然温泉 名古屋クラウンホテル,verified,都心の天然温泉 名古屋クラウンホテルの施設概要,都心の天然温泉 名古屋クラウンホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
499,stage-167-1,西鉄ホテル クルーム名古屋,愛知県,久屋大通,https://www.jalan.net/yad391346/,西鉄ホテル クルーム名古屋,verified,西鉄ホテル クルーム名古屋の施設概要,西鉄ホテル クルーム名古屋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
500,stage-167-2,ベッセルイン栄駅前,愛知県,栄,https://www.jalan.net/yad387545/,ベッセルイン栄駅前,verified,ベッセルイン栄駅前の施設概要,ベッセルイン栄駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
501,stage-167-3,ホテルマイステイズ名古屋錦,愛知県,栄,https://www.jalan.net/yad321267/,ホテルマイステイズ名古屋錦,verified,ホテルマイステイズ名古屋錦の施設概要,ホテルマイステイズ名古屋錦 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
502,stage-168-1,名古屋笠寺ホテル,愛知県,笠寺,https://www.jalan.net/yad328800/,－ＳＰＡ ＲＥＳＯＲＴ－名古屋笠寺ホテル,verified,－ＳＰＡ ＲＥＳＯＲＴ－名古屋笠寺ホテルの施設概要,－ＳＰＡ ＲＥＳＯＲＴ－名古屋笠寺ホテル - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
503,stage-168-2,コンフォートホテル名古屋金山,愛知県,金山,https://www.jalan.net/yad332985/,コンフォートホテル名古屋金山,verified,コンフォートホテル名古屋金山の施設概要,コンフォートホテル名古屋金山 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
504,stage-168-3,名鉄イン名古屋金山,愛知県,金山,https://www.jalan.net/yad300820/,名鉄イン名古屋金山,verified,名鉄イン名古屋金山の施設概要,名鉄イン名古屋金山 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
505,stage-169-1,ANAクラウンプラザホテルグランコート名古屋,愛知県,金山,https://www.jalan.net/yad318988/,ANAクラウンプラザホテルグランコート名古屋 by IHG,verified,ANAクラウンプラザホテルグランコート名古屋 by IHGの施設概要,ANAクラウンプラザホテルグランコート名古屋 by IHG - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
506,stage-169-2,コンフォートホテル名古屋金山,愛知県,金山,https://www.jalan.net/yad332985/,コンフォートホテル名古屋金山,verified,コンフォートホテル名古屋金山の施設概要,コンフォートホテル名古屋金山 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
507,stage-169-3,名鉄イン名古屋金山,愛知県,金山,https://www.jalan.net/yad300820/,名鉄イン名古屋金山,verified,名鉄イン名古屋金山の施設概要,名鉄イン名古屋金山 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
508,stage-170-1,西鉄ホテル クルーム名古屋,愛知県,久屋大通,https://www.jalan.net/yad391346/,西鉄ホテル クルーム名古屋,verified,西鉄ホテル クルーム名古屋の施設概要,西鉄ホテル クルーム名古屋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
509,stage-170-2,ベッセルイン栄駅前,愛知県,栄,https://www.jalan.net/yad387545/,ベッセルイン栄駅前,verified,ベッセルイン栄駅前の施設概要,ベッセルイン栄駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
510,stage-170-3,ホテルマイステイズ名古屋錦,愛知県,栄,https://www.jalan.net/yad321267/,ホテルマイステイズ名古屋錦,verified,ホテルマイステイズ名古屋錦の施設概要,ホテルマイステイズ名古屋錦 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
511,stage-171-1,西鉄ホテル クルーム名古屋,愛知県,久屋大通,https://www.jalan.net/yad391346/,西鉄ホテル クルーム名古屋,verified,西鉄ホテル クルーム名古屋の施設概要,西鉄ホテル クルーム名古屋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
512,stage-171-2,ベッセルイン栄駅前,愛知県,栄,https://www.jalan.net/yad387545/,ベッセルイン栄駅前,verified,ベッセルイン栄駅前の施設概要,ベッセルイン栄駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
513,stage-171-3,ホテルマイステイズ名古屋錦,愛知県,栄,https://www.jalan.net/yad321267/,ホテルマイステイズ名古屋錦,verified,ホテルマイステイズ名古屋錦の施設概要,ホテルマイステイズ名古屋錦 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
514,stage-172-1,ホテルメルパルク名古屋,愛知県,千種,https://www.jalan.net/yad310334/,ホテル メルパルク名古屋,verified,ホテル メルパルク名古屋の施設概要,ホテル メルパルク名古屋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
515,stage-172-2,ホテルルートイン名古屋今池駅前,愛知県,今池,https://www.jalan.net/yad376712/,ホテルルートイン名古屋今池駅前,verified,ホテルルートイン名古屋今池駅前の施設概要,ホテルルートイン名古屋今池駅前 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
516,stage-172-3,ホテルルブラ王山,愛知県,池下,https://www.jalan.net/yad346057/,ホテル ルブラ王山,verified,ホテル ルブラ王山の施設概要,ホテル ルブラ王山 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
517,stage-173-1,ホテルアソシア豊橋,愛知県,豊橋,https://www.jalan.net/yad324526/,ホテルアソシア豊橋,verified,ホテルアソシア豊橋の施設概要,ホテルアソシア豊橋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
518,stage-173-2,コンフォートホテル豊橋,愛知県,豊橋,https://www.jalan.net/yad389996/,コンフォートホテル豊橋,verified,コンフォートホテル豊橋の施設概要,コンフォートホテル豊橋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
519,stage-173-3,東横INN豊橋駅東口,愛知県,豊橋,https://www.jalan.net/yad324457/,東横ＩＮＮ豊橋駅東口,verified,東横ＩＮＮ豊橋駅東口の施設概要,東横ＩＮＮ豊橋駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
520,stage-174-1,ホテルアソシア豊橋,愛知県,豊橋,https://www.jalan.net/yad324526/,ホテルアソシア豊橋,verified,ホテルアソシア豊橋の施設概要,ホテルアソシア豊橋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
521,stage-174-2,コンフォートホテル豊橋,愛知県,豊橋,https://www.jalan.net/yad389996/,コンフォートホテル豊橋,verified,コンフォートホテル豊橋の施設概要,コンフォートホテル豊橋 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
522,stage-174-3,東横INN豊橋駅東口,愛知県,豊橋,https://www.jalan.net/yad324457/,東横ＩＮＮ豊橋駅東口,verified,東横ＩＮＮ豊橋駅東口の施設概要,東横ＩＮＮ豊橋駅東口 - 宿泊予約は＜じゃらんnet＞,0.97,True,match,
